open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1696118400000,1670.17,1670.18,1669.49,1669.96,1017.636,1696118459999,1699368.04579,1227,399.357,666863.51665,0
1696118460000,1669.96,1670.16,1669.96,1670.15,198.565,1696118519999,331629.15255,374,66.675,111353.58718,0
1696118520000,1670.16,1670.16,1669.71,1669.72,577.981,1696118579999,965194.82703,628,188.789,315260.55945,0
1696118580000,1669.71,1670.05,1669.71,1669.89,471.742,1696118639999,787758.70885,585,312.245,521403.11480,0
1696118640000,1669.88,1670.92,1669.88,1670.92,700.623,1696118699999,1170348.83505,812,657.283,1097963.65446,0
1696118700000,1670.91,1671.12,1670.91,1671.04,513.710,1696118759999,858420.49762,593,435.722,728101.28514,0
1696118760000,1671.04,1671.13,1670.59,1670.61,565.517,1696118819999,944925.06198,600,223.783,373895.81768,0
1696118820000,1670.61,1671.51,1670.61,1671.51,631.224,1696118879999,1054949.22739,842,537.908,898990.20979,0
1696118880000,1671.51,1671.51,1671.21,1671.21,182.748,1696118939999,305453.37811,284,54.811,91615.31476,0
1696118940000,1671.22,1671.67,1671.21,1671.67,590.508,1696118999999,986996.69002,569,471.061,787346.29006,0
1696119000000,1671.67,1671.87,1671.67,1671.74,771.938,1696119059999,1290525.84739,609,596.593,997378.82526,0
1696119060000,1671.75,1672.12,1671.74,1672.12,724.965,1696119119999,1212105.74756,535,692.486,1157804.81160,0
1696119120000,1672.12,1672.31,1672.11,1672.30,517.558,1696119179999,865465.11837,423,492.540,823629.69214,0
1696119180000,1672.31,1672.57,1672.30,1672.47,665.199,1696119239999,1112507.20686,489,548.060,916592.59265,0
1696119240000,1672.46,1672.57,1672.30,1672.31,434.829,1696119299999,727196.66288,423,186.153,311315.61220,0
1696119300000,1672.31,1672.31,1672.30,1672.31,234.601,1696119359999,392325.00495,265,175.265,293097.41215,0
1696119360000,1672.31,1672.31,1672.19,1672.31,282.684,1696119419999,472712.69943,325,156.131,261082.65439,0
1696119420000,1672.31,1672.57,1672.30,1672.57,240.818,1696119479999,402762.42477,312,223.904,374473.04072,0
1696119480000,1672.57,1672.96,1672.28,1672.81,1635.690,1696119539999,2735906.98038,873,1314.864,2199270.03582,0
1696119540000,1672.82,1672.82,1672.73,1672.73,107.631,1696119599999,180045.66452,193,28.734,48066.52830,0
1696119600000,1672.74,1672.74,1672.51,1672.51,254.133,1696119659999,425089.35593,276,141.341,236426.74434,0
1696119660000,1672.50,1672.50,1671.70,1671.71,593.919,1696119719999,993084.14407,681,29.133,48716.45748,0
1696119720000,1671.71,1671.71,1671.65,1671.65,89.295,1696119779999,149271.75659,195,22.115,36968.88919,0
1696119780000,1671.66,1672.26,1671.65,1672.25,368.254,1696119839999,615670.21960,452,292.421,488874.87529,0
1696119840000,1672.24,1672.52,1672.08,1672.52,175.012,1696119899999,292671.32793,328,108.479,181410.02835,0
